,n,p,Original_1,TDA_1,Original_2,TDA_2,Original_3,TDA_3,Original_4,TDA_4
173,37,0.27,125.55422208344471,5.892293661777124,369.1786755323566,8.90169612247374,756.675862424384,8.318213119268592,1233.0380151228683,10.035418801328497
174,37,0.27,98.09841963665949,5.206534336841088,419.185424122391,6.207107423258664,781.3850581776333,13.225476215971652,1213.816780445288,7.965557166606063
175,41,0.27,217.60965986405853,9.310738839371586,474.8897458098089,10.13358523495824,1033.6536860824522,9.496616276512968,1839.7962561114114,10.564787740664496
176,41,0.27,110.40778099341915,10.094049000360828,401.0705833069026,7.979199755421094,1089.8512275844523,8.230093734966559,1596.761790034037,8.082389003588428
177,41,0.27,89.26288575509469,9.162805859572238,374.04316415553944,8.816488042555305,1050.3434442467512,11.443928159785337,1746.6319287273418,9.846816929632627
178,41,0.27,133.60405970030774,7.269650985966145,497.2479228928502,13.831162572793946,873.4354860726614,6.7412227988083275,1499.4874004538492,8.740128511702663
179,41,0.27,152.91251848682214,8.264878638609765,598.0076182464927,6.900104770145575,1038.4807750736004,11.362114217455932,1590.7355516423258,10.445238470148748
180,30,0.28,75.7193802666664,4.037820532132219,179.2140678530139,10.11814199148354,420.0660108363784,7.987626897568343,615.7819576474803,13.437247614709998
181,30,0.28,75.34103528904583,4.761653028296774,130.17412059489772,12.409436723732604,407.2679152465165,11.596471427308796,744.6786347940897,11.717605510721759
182,30,0.28,41.46281064527378,5.696243780398782,155.47881989656304,7.34625215323414,327.04363390846163,6.762076887609831,592.5547574860414,11.91052514060501
183,30,0.28,75.17064013567355,6.584235243804086,199.99137239531382,7.429590510397469,320.5178794720173,10.050038626101626,615.9329904288015,11.478087568515859
184,30,0.28,51.10366374189462,13.541255809764781,172.00490981922712,8.7039073966951,318.4221120705198,8.410716861292242,587.700538324987,11.51471862576141
185,41,0.3,164.2382045640719,9.724473913831272,479.3064628613125,5.6272762950280235,1069.2477283683434,7.55285086546812,1604.7549271751973,8.79640505265193
186,41,0.3,180.71936052575694,9.77263253679975,460.72466029568875,7.494729953095812,1070.6288261861073,6.43298953406131,1743.8173916532658,8.94638902094417
187,41,0.3,87.80705408671606,15.889094327365815,413.26560802516576,9.60310994419416,1110.1363771586668,10.851024233821148,1834.9709142595543,8.446805447258765
