,Sample,Replication,n,p,Hop,Neigbour Index,Original,TDA
4033,11,1,37,0.23,3,neighbour_10,1057.98,3.4
4034,11,1,37,0.23,3,neighbour_11,552.3,11.2
4035,11,1,37,0.23,3,neighbour_12,1045.87,13.1
4036,11,1,37,0.23,3,neighbour_13,1184.53,2.67
4037,11,1,37,0.23,3,neighbour_14,1193.56,5.83
4038,11,1,37,0.23,3,neighbour_15,1006.4,7.49
4039,11,1,37,0.23,3,neighbour_16,1164.8,15.67
4040,11,1,37,0.23,3,neighbour_17,1010.44,36.86
4041,11,1,37,0.23,3,neighbour_18,1277.48,14.14
4042,11,1,37,0.23,3,neighbour_19,522.27,13.45
4043,11,1,37,0.23,3,neighbour_20,151.48,4.07
4044,11,1,37,0.23,3,neighbour_21,42.18,9.61
4045,11,1,37,0.23,3,neighbour_22,240.4,0.96
4046,11,1,37,0.23,3,neighbour_23,579.29,20.46
4047,11,1,37,0.23,3,neighbour_24,1785.89,8.61
4048,11,1,37,0.23,4,neighbour_1,1150.9,11.37
4049,11,1,37,0.23,4,neighbour_2,683.91,28.18
4050,11,1,37,0.23,4,neighbour_3,376.59,6.16
4051,11,1,37,0.23,4,neighbour_4,205.89,7.77
4052,11,1,37,0.23,4,neighbour_5,24.2,22.86
4053,11,1,37,0.23,4,neighbour_6,44.73,2.22
4054,11,1,37,0.23,4,neighbour_7,41.0,5.82
4055,11,1,37,0.23,4,neighbour_8,292.42,1.73
4056,11,1,37,0.23,4,neighbour_9,516.7,12.23
4057,11,1,37,0.23,4,neighbour_10,1571.29,8.47
4058,11,1,37,0.23,4,neighbour_11,748.98,9.37
4059,11,1,37,0.23,4,neighbour_12,1686.81,37.66
4060,11,1,37,0.23,4,neighbour_13,1242.43,4.0
4061,11,1,37,0.23,4,neighbour_14,1810.41,9.01
4062,11,1,37,0.23,4,neighbour_15,1321.54,2.96
4063,11,1,37,0.23,4,neighbour_16,1962.49,17.38
4064,11,1,37,0.23,4,neighbour_17,1719.09,5.53
4065,11,1,37,0.23,4,neighbour_18,1997.85,10.65
4066,11,1,37,0.23,4,neighbour_19,2185.91,11.88
4067,11,1,37,0.23,4,neighbour_20,2156.43,14.74
4068,11,1,37,0.23,4,neighbour_21,2846.29,9.24
4069,11,1,37,0.23,4,neighbour_22,2358.86,41.88
4070,11,1,37,0.23,4,neighbour_23,2994.06,9.93
4071,11,1,37,0.23,4,neighbour_24,2316.11,20.73
4072,11,1,37,0.23,4,neighbour_25,1466.78,7.82
4073,11,1,37,0.23,4,neighbour_26,351.87,8.0
4074,11,1,37,0.23,4,neighbour_27,116.82,2.62
4075,11,1,37,0.23,4,neighbour_28,24.89,5.88
4076,11,1,37,0.23,4,neighbour_29,229.29,11.11
4077,11,1,37,0.23,4,neighbour_30,1038.98,0.76
4078,11,1,37,0.23,4,neighbour_31,1634.76,15.79
4079,11,1,37,0.23,4,neighbour_32,2517.86,34.86
4080,11,2,37,0.23,1,neighbour_1,127.31,3.29
4081,11,2,37,0.23,1,neighbour_2,7.77,17.11
4082,11,2,37,0.23,1,neighbour_3,197.82,9.13
4083,11,2,37,0.23,1,neighbour_4,276.32,2.88
4084,11,2,37,0.23,1,neighbour_5,40.82,24.48
4085,11,2,37,0.23,1,neighbour_6,170.89,2.85
4086,11,2,37,0.23,1,neighbour_7,23.47,14.76
4087,11,2,37,0.23,1,neighbour_8,66.24,8.14
4088,11,2,37,0.23,2,neighbour_1,293.69,10.86
4089,11,2,37,0.23,2,neighbour_2,138.26,4.03
4090,11,2,37,0.23,2,neighbour_3,10.65,12.37
4091,11,2,37,0.23,2,neighbour_4,17.23,16.31
4092,11,2,37,0.23,2,neighbour_5,182.1,10.29
4093,11,2,37,0.23,2,neighbour_6,411.25,24.88
4094,11,2,37,0.23,2,neighbour_7,206.19,7.96
4095,11,2,37,0.23,2,neighbour_8,612.77,12.27
4096,11,2,37,0.23,2,neighbour_9,263.71,21.69
4097,11,2,37,0.23,2,neighbour_10,766.66,2.68
4098,11,2,37,0.23,2,neighbour_11,702.71,9.77
4099,11,2,37,0.23,2,neighbour_12,721.61,15.83
4100,11,2,37,0.23,2,neighbour_13,116.72,3.64
4101,11,2,37,0.23,2,neighbour_14,19.08,4.99
4102,11,2,37,0.23,2,neighbour_15,57.12,13.73
4103,11,2,37,0.23,2,neighbour_16,379.32,3.55
4104,11,2,37,0.23,3,neighbour_1,921.82,10.29
4105,11,2,37,0.23,3,neighbour_2,528.58,15.32
4106,11,2,37,0.23,3,neighbour_3,301.65,42.69
4107,11,2,37,0.23,3,neighbour_4,11.12,67.69
4108,11,2,37,0.23,3,neighbour_5,31.34,33.65
4109,11,2,37,0.23,3,neighbour_6,489.8,8.69
4110,11,2,37,0.23,3,neighbour_7,440.46,18.57
4111,11,2,37,0.23,3,neighbour_8,999.39,2.92
4112,11,2,37,0.23,3,neighbour_9,494.51,11.07
4113,11,2,37,0.23,3,neighbour_10,1328.55,4.3
4114,11,2,37,0.23,3,neighbour_11,659.51,7.32
4115,11,2,37,0.23,3,neighbour_12,1221.16,2.82
4116,11,2,37,0.23,3,neighbour_13,1164.43,9.68
4117,11,2,37,0.23,3,neighbour_14,1484.32,13.69
4118,11,2,37,0.23,3,neighbour_15,969.83,15.78
4119,11,2,37,0.23,3,neighbour_16,1291.05,16.83
4120,11,2,37,0.23,3,neighbour_17,1212.52,8.26
4121,11,2,37,0.23,3,neighbour_18,1557.75,19.55
4122,11,2,37,0.23,3,neighbour_19,644.5,8.69
4123,11,2,37,0.23,3,neighbour_20,223.43,3.43
4124,11,2,37,0.23,3,neighbour_21,15.94,3.31
4125,11,2,37,0.23,3,neighbour_22,93.92,37.15
4126,11,2,37,0.23,3,neighbour_23,178.26,13.59
4127,11,2,37,0.23,3,neighbour_24,1316.46,6.03
4128,11,2,37,0.23,4,neighbour_1,1329.9,10.07
4129,11,2,37,0.23,4,neighbour_2,934.21,22.77
4130,11,2,37,0.23,4,neighbour_3,612.39,19.66
4131,11,2,37,0.23,4,neighbour_4,124.61,9.6
4132,11,2,37,0.23,4,neighbour_5,23.33,23.12
4133,11,2,37,0.23,4,neighbour_6,14.02,17.63
4134,11,2,37,0.23,4,neighbour_7,345.13,30.77
4135,11,2,37,0.23,4,neighbour_8,387.87,33.29
4136,11,2,37,0.23,4,neighbour_9,642.68,45.46
4137,11,2,37,0.23,4,neighbour_10,1534.96,15.43
4138,11,2,37,0.23,4,neighbour_11,739.13,4.93
4139,11,2,37,0.23,4,neighbour_12,1773.14,4.33
4140,11,2,37,0.23,4,neighbour_13,1014.61,6.47
4141,11,2,37,0.23,4,neighbour_14,1971.59,12.73
4142,11,2,37,0.23,4,neighbour_15,1556.56,8.68
4143,11,2,37,0.23,4,neighbour_16,2417.7,2.55
4144,11,2,37,0.23,4,neighbour_17,1417.84,9.05
4145,11,2,37,0.23,4,neighbour_18,2072.53,14.98
4146,11,2,37,0.23,4,neighbour_19,2002.41,5.28
4147,11,2,37,0.23,4,neighbour_20,2484.95,33.03
4148,11,2,37,0.23,4,neighbour_21,2823.55,11.16
4149,11,2,37,0.23,4,neighbour_22,2499.89,11.38
4150,11,2,37,0.23,4,neighbour_23,2322.45,6.05
4151,11,2,37,0.23,4,neighbour_24,2501.35,14.16
4152,11,2,37,0.23,4,neighbour_25,1529.57,18.98
4153,11,2,37,0.23,4,neighbour_26,692.14,12.94
4154,11,2,37,0.23,4,neighbour_27,288.23,16.54
4155,11,2,37,0.23,4,neighbour_28,41.08,6.53
4156,11,2,37,0.23,4,neighbour_29,242.27,20.82
4157,11,2,37,0.23,4,neighbour_30,529.93,7.62
4158,11,2,37,0.23,4,neighbour_31,1763.63,4.57
4159,11,2,37,0.23,4,neighbour_32,3729.34,7.75
4160,11,3,37,0.23,1,neighbour_1,38.75,17.65
4161,11,3,37,0.23,1,neighbour_2,38.35,14.18
4162,11,3,37,0.23,1,neighbour_3,211.12,2.29
4163,11,3,37,0.23,1,neighbour_4,57.67,8.62
4164,11,3,37,0.23,1,neighbour_5,183.19,6.73
4165,11,3,37,0.23,1,neighbour_6,239.28,10.23
4166,11,3,37,0.23,1,neighbour_7,5.84,6.63
4167,11,3,37,0.23,1,neighbour_8,566.39,4.74
4168,11,3,37,0.23,2,neighbour_1,299.23,11.52
4169,11,3,37,0.23,2,neighbour_2,174.17,16.0
4170,11,3,37,0.23,2,neighbour_3,7.33,34.38
4171,11,3,37,0.23,2,neighbour_4,143.99,5.04
4172,11,3,37,0.23,2,neighbour_5,534.82,6.47
4173,11,3,37,0.23,2,neighbour_6,319.92,4.47
4174,11,3,37,0.23,2,neighbour_7,461.18,22.13
4175,11,3,37,0.23,2,neighbour_8,384.55,5.44
4176,11,3,37,0.23,2,neighbour_9,427.51,4.89
4177,11,3,37,0.23,2,neighbour_10,385.03,52.92
4178,11,3,37,0.23,2,neighbour_11,460.87,3.69
4179,11,3,37,0.23,2,neighbour_12,543.58,7.17
4180,11,3,37,0.23,2,neighbour_13,35.24,5.51
4181,11,3,37,0.23,2,neighbour_14,20.89,8.71
4182,11,3,37,0.23,2,neighbour_15,53.19,9.9
4183,11,3,37,0.23,2,neighbour_16,1260.73,10.54
4184,11,3,37,0.23,3,neighbour_1,747.27,22.75
4185,11,3,37,0.23,3,neighbour_2,643.6,20.95
4186,11,3,37,0.23,3,neighbour_3,44.38,9.61
4187,11,3,37,0.23,3,neighbour_4,3.09,21.8
4188,11,3,37,0.23,3,neighbour_5,233.77,3.23
4189,11,3,37,0.23,3,neighbour_6,259.63,9.4
4190,11,3,37,0.23,3,neighbour_7,385.14,23.31
4191,11,3,37,0.23,3,neighbour_8,576.23,16.93
4192,11,3,37,0.23,3,neighbour_9,667.81,4.96
4193,11,3,37,0.23,3,neighbour_10,722.13,20.47
4194,11,3,37,0.23,3,neighbour_11,998.58,12.3
4195,11,3,37,0.23,3,neighbour_12,816.3,6.14
4196,11,3,37,0.23,3,neighbour_13,1219.43,13.45
4197,11,3,37,0.23,3,neighbour_14,1298.14,6.09
4198,11,3,37,0.23,3,neighbour_15,816.66,16.2
4199,11,3,37,0.23,3,neighbour_16,1101.94,9.43
4200,11,3,37,0.23,3,neighbour_17,1443.47,3.32
4201,11,3,37,0.23,3,neighbour_18,1262.45,7.47
4202,11,3,37,0.23,3,neighbour_19,494.19,16.57
4203,11,3,37,0.23,3,neighbour_20,56.39,42.93
4204,11,3,37,0.23,3,neighbour_21,72.24,3.55
4205,11,3,37,0.23,3,neighbour_22,137.24,9.24
4206,11,3,37,0.23,3,neighbour_23,1162.88,3.14
4207,11,3,37,0.23,3,neighbour_24,2068.24,8.53
4208,11,3,37,0.23,4,neighbour_1,1097.6,25.17
4209,11,3,37,0.23,4,neighbour_2,626.64,9.83
4210,11,3,37,0.23,4,neighbour_3,239.0,22.21
4211,11,3,37,0.23,4,neighbour_4,31.53,12.23
4212,11,3,37,0.23,4,neighbour_5,13.69,21.18
4213,11,3,37,0.23,4,neighbour_6,56.47,12.0
4214,11,3,37,0.23,4,neighbour_7,346.19,20.01
4215,11,3,37,0.23,4,neighbour_8,838.67,5.85
4216,11,3,37,0.23,4,neighbour_9,522.78,4.3
4217,11,3,37,0.23,4,neighbour_10,1000.96,6.86
4218,11,3,37,0.23,4,neighbour_11,1546.79,13.63
4219,11,3,37,0.23,4,neighbour_12,1411.82,4.72
4220,11,3,37,0.23,4,neighbour_13,723.94,7.13
4221,11,3,37,0.23,4,neighbour_14,1472.69,19.6
4222,11,3,37,0.23,4,neighbour_15,1715.47,9.02
4223,11,3,37,0.23,4,neighbour_16,1841.28,17.37
4224,11,3,37,0.23,4,neighbour_17,1924.87,3.1
4225,11,3,37,0.23,4,neighbour_18,1997.7,23.43
4226,11,3,37,0.23,4,neighbour_19,2452.27,7.11
4227,11,3,37,0.23,4,neighbour_20,1982.99,6.29
4228,11,3,37,0.23,4,neighbour_21,2542.19,17.47
4229,11,3,37,0.23,4,neighbour_22,2078.07,3.43
4230,11,3,37,0.23,4,neighbour_23,3242.35,11.76
4231,11,3,37,0.23,4,neighbour_24,2217.18,18.53
4232,11,3,37,0.23,4,neighbour_25,968.32,4.91
4233,11,3,37,0.23,4,neighbour_26,573.56,3.59
4234,11,3,37,0.23,4,neighbour_27,117.93,7.06
4235,11,3,37,0.23,4,neighbour_28,36.92,4.52
4236,11,3,37,0.23,4,neighbour_29,140.31,9.17
4237,11,3,37,0.23,4,neighbour_30,786.38,16.98
4238,11,3,37,0.23,4,neighbour_31,1935.66,10.77
4239,11,3,37,0.23,4,neighbour_32,2993.46,3.21
4240,11,4,37,0.23,1,neighbour_1,132.98,6.6
4241,11,4,37,0.23,1,neighbour_2,14.12,3.43
4242,11,4,37,0.23,1,neighbour_3,130.23,20.84
4243,11,4,37,0.23,1,neighbour_4,71.23,4.41
4244,11,4,37,0.23,1,neighbour_5,91.07,2.81
4245,11,4,37,0.23,1,neighbour_6,248.96,9.57
4246,11,4,37,0.23,1,neighbour_7,3.83,16.66
4247,11,4,37,0.23,1,neighbour_8,362.58,10.19
4248,11,4,37,0.23,2,neighbour_1,362.9,4.59
4249,11,4,37,0.23,2,neighbour_2,187.34,21.14
4250,11,4,37,0.23,2,neighbour_3,12.45,10.11
4251,11,4,37,0.23,2,neighbour_4,108.66,19.34
4252,11,4,37,0.23,2,neighbour_5,194.42,3.11
4253,11,4,37,0.23,2,neighbour_6,494.76,2.13
4254,11,4,37,0.23,2,neighbour_7,466.14,21.66
4255,11,4,37,0.23,2,neighbour_8,723.8,19.91
4256,11,4,37,0.23,2,neighbour_9,417.08,8.51
4257,11,4,37,0.23,2,neighbour_10,636.07,7.81
4258,11,4,37,0.23,2,neighbour_11,208.16,9.92
4259,11,4,37,0.23,2,neighbour_12,882.17,2.97
4260,11,4,37,0.23,2,neighbour_13,202.09,15.54
4261,11,4,37,0.23,2,neighbour_14,7.31,2.26
4262,11,4,37,0.23,2,neighbour_15,192.97,12.12
4263,11,4,37,0.23,2,neighbour_16,507.51,13.01
4264,11,4,37,0.23,3,neighbour_1,759.32,37.07
4265,11,4,37,0.23,3,neighbour_2,284.13,7.11
4266,11,4,37,0.23,3,neighbour_3,176.44,4.73
4267,11,4,37,0.23,3,neighbour_4,69.87,10.4
4268,11,4,37,0.23,3,neighbour_5,18.79,7.42
4269,11,4,37,0.23,3,neighbour_6,242.88,16.02
4270,11,4,37,0.23,3,neighbour_7,342.3,5.26
4271,11,4,37,0.23,3,neighbour_8,1088.48,7.64
4272,11,4,37,0.23,3,neighbour_9,302.93,1.56
4273,11,4,37,0.23,3,neighbour_10,1338.98,20.25
4274,11,4,37,0.23,3,neighbour_11,873.12,28.81
4275,11,4,37,0.23,3,neighbour_12,1006.22,3.56
4276,11,4,37,0.23,3,neighbour_13,952.3,17.85
4277,11,4,37,0.23,3,neighbour_14,1485.57,7.97
4278,11,4,37,0.23,3,neighbour_15,734.58,10.18
4279,11,4,37,0.23,3,neighbour_16,1304.99,4.23
4280,11,4,37,0.23,3,neighbour_17,2047.23,6.57
4281,11,4,37,0.23,3,neighbour_18,1334.74,15.24
4282,11,4,37,0.23,3,neighbour_19,712.23,10.12
4283,11,4,37,0.23,3,neighbour_20,131.26,3.79
4284,11,4,37,0.23,3,neighbour_21,5.1,5.65
4285,11,4,37,0.23,3,neighbour_22,96.72,6.13
4286,11,4,37,0.23,3,neighbour_23,615.71,6.77
4287,11,4,37,0.23,3,neighbour_24,1591.82,5.85
4288,11,4,37,0.23,4,neighbour_1,1368.89,11.2
4289,11,4,37,0.23,4,neighbour_2,842.08,46.63
4290,11,4,37,0.23,4,neighbour_3,437.88,8.38
4291,11,4,37,0.23,4,neighbour_4,68.21,91.39
4292,11,4,37,0.23,4,neighbour_5,43.29,16.46
4293,11,4,37,0.23,4,neighbour_6,19.99,5.35
4294,11,4,37,0.23,4,neighbour_7,209.42,5.34
4295,11,4,37,0.23,4,neighbour_8,359.07,15.72
4296,11,4,37,0.23,4,neighbour_9,769.61,22.1
4297,11,4,37,0.23,4,neighbour_10,1648.86,6.8
4298,11,4,37,0.23,4,neighbour_11,524.61,15.69
4299,11,4,37,0.23,4,neighbour_12,2049.27,7.75
4300,11,4,37,0.23,4,neighbour_13,1164.14,14.5
4301,11,4,37,0.23,4,neighbour_14,2186.14,6.23
4302,11,4,37,0.23,4,neighbour_15,1205.02,2.55
4303,11,4,37,0.23,4,neighbour_16,2186.46,3.83
4304,11,4,37,0.23,4,neighbour_17,1433.98,11.33
4305,11,4,37,0.23,4,neighbour_18,2173.87,15.01
4306,11,4,37,0.23,4,neighbour_19,1759.5,4.51
4307,11,4,37,0.23,4,neighbour_20,2568.64,29.16
4308,11,4,37,0.23,4,neighbour_21,2745.31,20.61
4309,11,4,37,0.23,4,neighbour_22,2349.94,17.48
4310,11,4,37,0.23,4,neighbour_23,2517.31,29.38
4311,11,4,37,0.23,4,neighbour_24,2545.19,5.58
4312,11,4,37,0.23,4,neighbour_25,1617.54,1.8
4313,11,4,37,0.23,4,neighbour_26,573.47,3.47
4314,11,4,37,0.23,4,neighbour_27,184.87,17.29
4315,11,4,37,0.23,4,neighbour_28,19.76,3.92
4316,11,4,37,0.23,4,neighbour_29,156.23,16.26
4317,11,4,37,0.23,4,neighbour_30,842.74,8.37
4318,11,4,37,0.23,4,neighbour_31,1072.33,14.59
4319,11,4,37,0.23,4,neighbour_32,2742.64,9.05
4320,11,5,37,0.23,1,neighbour_1,67.42,8.87
4321,11,5,37,0.23,1,neighbour_2,5.01,9.25
4322,11,5,37,0.23,1,neighbour_3,187.21,23.14
4323,11,5,37,0.23,1,neighbour_4,129.13,22.35
4324,11,5,37,0.23,1,neighbour_5,119.42,28.59
4325,11,5,37,0.23,1,neighbour_6,178.81,7.74
4326,11,5,37,0.23,1,neighbour_7,40.99,9.35
4327,11,5,37,0.23,1,neighbour_8,168.81,9.05
4328,11,5,37,0.23,2,neighbour_1,224.03,10.43
4329,11,5,37,0.23,2,neighbour_2,46.89,3.24
4330,11,5,37,0.23,2,neighbour_3,14.56,16.18
4331,11,5,37,0.23,2,neighbour_4,99.1,28.49
4332,11,5,37,0.23,2,neighbour_5,405.8,14.26
4333,11,5,37,0.23,2,neighbour_6,228.89,2.66
4334,11,5,37,0.23,2,neighbour_7,541.83,3.46
4335,11,5,37,0.23,2,neighbour_8,355.13,16.0
4336,11,5,37,0.23,2,neighbour_9,699.47,4.18
4337,11,5,37,0.23,2,neighbour_10,384.4,21.27
4338,11,5,37,0.23,2,neighbour_11,576.34,5.31
4339,11,5,37,0.23,2,neighbour_12,491.28,15.53
4340,11,5,37,0.23,2,neighbour_13,61.53,2.0
4341,11,5,37,0.23,2,neighbour_14,15.7,8.86
4342,11,5,37,0.23,2,neighbour_15,202.63,4.68
4343,11,5,37,0.23,2,neighbour_16,530.59,8.04
4344,11,5,37,0.23,3,neighbour_1,808.6,13.32
4345,11,5,37,0.23,3,neighbour_2,207.31,11.05
4346,11,5,37,0.23,3,neighbour_3,145.67,14.46
4347,11,5,37,0.23,3,neighbour_4,21.97,3.18
4348,11,5,37,0.23,3,neighbour_5,11.95,9.38
4349,11,5,37,0.23,3,neighbour_6,305.88,3.73
4350,11,5,37,0.23,3,neighbour_7,689.93,12.46
4351,11,5,37,0.23,3,neighbour_8,562.18,31.25
4352,11,5,37,0.23,3,neighbour_9,1150.6,14.82
4353,11,5,37,0.23,3,neighbour_10,559.69,14.99
4354,11,5,37,0.23,3,neighbour_11,1203.23,12.76
4355,11,5,37,0.23,3,neighbour_12,894.0,5.87
4356,11,5,37,0.23,3,neighbour_13,1532.04,13.4
4357,11,5,37,0.23,3,neighbour_14,1270.43,9.76
4358,11,5,37,0.23,3,neighbour_15,2653.96,3.55
4359,11,5,37,0.23,3,neighbour_16,1000.45,9.95
4360,11,5,37,0.23,3,neighbour_17,1096.89,7.87
4361,11,5,37,0.23,3,neighbour_18,1031.87,6.78
4362,11,5,37,0.23,3,neighbour_19,322.68,8.7
4363,11,5,37,0.23,3,neighbour_20,51.1,7.28
4364,11,5,37,0.23,3,neighbour_21,45.28,5.46
4365,11,5,37,0.23,3,neighbour_22,199.0,31.54
4366,11,5,37,0.23,3,neighbour_23,383.7,11.19
4367,11,5,37,0.23,3,neighbour_24,1595.29,2.7
4368,11,5,37,0.23,4,neighbour_1,1084.79,7.27
4369,11,5,37,0.23,4,neighbour_2,767.09,35.57
4370,11,5,37,0.23,4,neighbour_3,357.28,4.0
4371,11,5,37,0.23,4,neighbour_4,42.05,13.76
4372,11,5,37,0.23,4,neighbour_5,13.8,21.05
4373,11,5,37,0.23,4,neighbour_6,23.07,1.63
4374,11,5,37,0.23,4,neighbour_7,88.49,38.92
4375,11,5,37,0.23,4,neighbour_8,465.97,3.75
4376,11,5,37,0.23,4,neighbour_9,1230.54,7.92
4377,11,5,37,0.23,4,neighbour_10,1228.15,21.16
4378,11,5,37,0.23,4,neighbour_11,1007.34,24.96
4379,11,5,37,0.23,4,neighbour_12,1468.87,19.14
4380,11,5,37,0.23,4,neighbour_13,1487.18,3.29
4381,11,5,37,0.23,4,neighbour_14,1520.16,19.63
4382,11,5,37,0.23,4,neighbour_15,1726.91,8.69
4383,11,5,37,0.23,4,neighbour_16,1623.28,3.06
4384,11,5,37,0.23,4,neighbour_17,2034.65,5.59
4385,11,5,37,0.23,4,neighbour_18,1980.82,7.91
4386,11,5,37,0.23,4,neighbour_19,2289.18,8.82
4387,11,5,37,0.23,4,neighbour_20,1939.38,27.06
4388,11,5,37,0.23,4,neighbour_21,2638.64,8.05
4389,11,5,37,0.23,4,neighbour_22,1984.97,24.5
4390,11,5,37,0.23,4,neighbour_23,2895.29,37.96
4391,11,5,37,0.23,4,neighbour_24,1876.37,7.39
4392,11,5,37,0.23,4,neighbour_25,1184.14,14.69
4393,11,5,37,0.23,4,neighbour_26,458.28,3.24
4394,11,5,37,0.23,4,neighbour_27,39.79,5.8
4395,11,5,37,0.23,4,neighbour_28,105.74,4.16
4396,11,5,37,0.23,4,neighbour_29,267.87,2.99
4397,11,5,37,0.23,4,neighbour_30,1583.13,5.06
4398,11,5,37,0.23,4,neighbour_31,2504.7,1.37
4399,11,5,37,0.23,4,neighbour_32,4630.38,6.19
4400,12,1,33,0.33,1,neighbour_1,76.68,5.97
4401,12,1,33,0.33,1,neighbour_2,5.65,21.77
4402,12,1,33,0.33,1,neighbour_3,153.52,9.3
4403,12,1,33,0.33,1,neighbour_4,4.05,4.57
4404,12,1,33,0.33,1,neighbour_5,81.45,11.12
4405,12,1,33,0.33,1,neighbour_6,24.38,10.81
4406,12,1,33,0.33,1,neighbour_7,31.74,5.31
4407,12,1,33,0.33,1,neighbour_8,182.65,12.77
4408,12,1,33,0.33,2,neighbour_1,47.5,28.09
4409,12,1,33,0.33,2,neighbour_2,23.46,8.13
4410,12,1,33,0.33,2,neighbour_3,5.82,5.45
4411,12,1,33,0.33,2,neighbour_4,22.88,10.5
4412,12,1,33,0.33,2,neighbour_5,510.96,0.0
4413,12,1,33,0.33,2,neighbour_6,72.61,14.38
4414,12,1,33,0.33,2,neighbour_7,384.15,14.85
4415,12,1,33,0.33,2,neighbour_8,147.45,10.0
4416,12,1,33,0.33,2,neighbour_9,458.08,5.85
4417,12,1,33,0.33,2,neighbour_10,227.07,15.65
4418,12,1,33,0.33,2,neighbour_11,558.49,8.66
4419,12,1,33,0.33,2,neighbour_12,263.36,15.9
4420,12,1,33,0.33,2,neighbour_13,17.62,4.29
4421,12,1,33,0.33,2,neighbour_14,143.99,13.85
4422,12,1,33,0.33,2,neighbour_15,325.92,4.38
4423,12,1,33,0.33,2,neighbour_16,696.32,9.76
4424,12,1,33,0.33,3,neighbour_1,586.79,7.19
4425,12,1,33,0.33,3,neighbour_2,84.29,5.62
4426,12,1,33,0.33,3,neighbour_3,30.73,5.05
4427,12,1,33,0.33,3,neighbour_4,14.3,13.97
4428,12,1,33,0.33,3,neighbour_5,61.54,4.27
4429,12,1,33,0.33,3,neighbour_6,188.99,11.97
4430,12,1,33,0.33,3,neighbour_7,474.67,12.4
4431,12,1,33,0.33,3,neighbour_8,563.76,23.98
4432,12,1,33,0.33,3,neighbour_9,860.45,11.69
4433,12,1,33,0.33,3,neighbour_10,493.91,24.62
4434,12,1,33,0.33,3,neighbour_11,564.83,43.62
4435,12,1,33,0.33,3,neighbour_12,848.07,7.4
4436,12,1,33,0.33,3,neighbour_13,1624.36,11.79
4437,12,1,33,0.33,3,neighbour_14,588.3,3.32
4438,12,1,33,0.33,3,neighbour_15,1733.1,5.16
4439,12,1,33,0.33,3,neighbour_16,419.45,27.11
4440,12,1,33,0.33,3,neighbour_17,1280.53,9.49
4441,12,1,33,0.33,3,neighbour_18,429.57,6.97
4442,12,1,33,0.33,3,neighbour_19,234.57,21.18
4443,12,1,33,0.33,3,neighbour_20,15.53,9.01
4444,12,1,33,0.33,3,neighbour_21,126.26,16.3
4445,12,1,33,0.33,3,neighbour_22,271.0,2.79
4446,12,1,33,0.33,3,neighbour_23,628.41,8.17
4447,12,1,33,0.33,3,neighbour_24,2059.11,2.12
4448,12,1,33,0.33,4,neighbour_1,781.53,12.24
4449,12,1,33,0.33,4,neighbour_2,604.94,28.47
4450,12,1,33,0.33,4,neighbour_3,304.65,5.03
4451,12,1,33,0.33,4,neighbour_4,43.93,15.96
4452,12,1,33,0.33,4,neighbour_5,56.17,22.95
4453,12,1,33,0.33,4,neighbour_6,6.78,11.42
4454,12,1,33,0.33,4,neighbour_7,112.93,12.48
4455,12,1,33,0.33,4,neighbour_8,125.97,7.94
4456,12,1,33,0.33,4,neighbour_9,540.2,7.84
4457,12,1,33,0.33,4,neighbour_10,813.18,8.54
4458,12,1,33,0.33,4,neighbour_11,339.13,4.11
4459,12,1,33,0.33,4,neighbour_12,844.19,10.31
4460,12,1,33,0.33,4,neighbour_13,1030.03,6.67
4461,12,1,33,0.33,4,neighbour_14,978.07,33.24
4462,12,1,33,0.33,4,neighbour_15,1251.97,6.03
4463,12,1,33,0.33,4,neighbour_16,795.88,14.78
4464,12,1,33,0.33,4,neighbour_17,1284.72,0.53
4465,12,1,33,0.33,4,neighbour_18,1092.89,2.03
4466,12,1,33,0.33,4,neighbour_19,1992.38,20.01
4467,12,1,33,0.33,4,neighbour_20,1205.97,11.7
4468,12,1,33,0.33,4,neighbour_21,2341.35,6.8
4469,12,1,33,0.33,4,neighbour_22,1195.38,21.61
4470,12,1,33,0.33,4,neighbour_23,3257.27,5.46
4471,12,1,33,0.33,4,neighbour_24,1327.58,25.18
4472,12,1,33,0.33,4,neighbour_25,456.33,14.46
4473,12,1,33,0.33,4,neighbour_26,261.12,7.65
4474,12,1,33,0.33,4,neighbour_27,40.89,3.63
4475,12,1,33,0.33,4,neighbour_28,66.54,8.06
4476,12,1,33,0.33,4,neighbour_29,514.62,26.05
4477,12,1,33,0.33,4,neighbour_30,1041.94,17.76
4478,12,1,33,0.33,4,neighbour_31,2223.4,5.34
4479,12,1,33,0.33,4,neighbour_32,2765.38,8.91
4480,12,2,33,0.33,1,neighbour_1,67.81,9.1
4481,12,2,33,0.33,1,neighbour_2,39.62,9.94
4482,12,2,33,0.33,1,neighbour_3,79.26,8.77
4483,12,2,33,0.33,1,neighbour_4,88.79,2.96
4484,12,2,33,0.33,1,neighbour_5,110.02,2.95
4485,12,2,33,0.33,1,neighbour_6,186.83,4.81
4486,12,2,33,0.33,1,neighbour_7,12.33,4.57
4487,12,2,33,0.33,1,neighbour_8,61.6,13.52
4488,12,2,33,0.33,2,neighbour_1,490.88,8.9
4489,12,2,33,0.33,2,neighbour_2,329.82,3.91
4490,12,2,33,0.33,2,neighbour_3,25.01,3.48
4491,12,2,33,0.33,2,neighbour_4,14.66,8.31
4492,12,2,33,0.33,2,neighbour_5,53.77,27.94
