,Sample,Replication,n,m,Hop,Neigbour Index,Original,TDA
13549,34,5,548,47,3,6,81785.03,5.24
13550,34,5,548,47,3,7,93283.12,7.43
13551,34,5,548,47,3,8,15686.61,39.55
13552,34,5,548,47,3,9,68505.88,24.56
13553,34,5,548,47,3,10,9929.71,46.42
13554,34,5,548,47,3,11,41941.48,9.57
13555,34,5,548,47,3,12,14063.99,20.7
13556,34,5,548,47,3,13,15148.59,30.19
13557,34,5,548,47,3,14,38812.27,14.0
13558,34,5,548,47,3,15,12134.4,70.3
13559,34,5,548,47,3,16,69962.2,16.08
13560,34,5,548,47,3,17,12902.65,26.71
13561,34,5,548,47,3,18,97493.16,8.85
13562,34,5,548,47,3,19,82526.59,3.88
13563,34,5,548,47,3,20,63628.54,18.01
13564,34,5,548,47,3,21,56472.71,22.0
13565,34,5,548,47,3,22,38927.61,12.11
13566,34,5,548,47,3,23,38161.05,10.73
13567,34,5,548,47,3,24,28818.38,9.45
13568,34,5,548,47,4,1,31285.25,8.74
13569,34,5,548,47,4,2,33306.33,3.63
13570,34,5,548,47,4,3,47568.7,30.01
13571,34,5,548,47,4,4,54082.21,5.15
13572,34,5,548,47,4,5,68211.01,14.28
13573,34,5,548,47,4,6,89198.13,18.39
13574,34,5,548,47,4,7,103762.45,29.4
13575,34,5,548,47,4,8,122102.31,13.64
13576,34,5,548,47,4,9,147917.05,5.35
13577,34,5,548,47,4,10,21876.88,34.79
13578,34,5,548,47,4,11,122941.79,11.11
13579,34,5,548,47,4,12,15094.67,10.47
13580,34,5,548,47,4,13,80749.06,9.8
13581,34,5,548,47,4,14,10841.06,9.35
13582,34,5,548,47,4,15,50392.71,6.81
13583,34,5,548,47,4,16,27050.48,4.57
13584,34,5,548,47,4,17,24880.46,16.43
13585,34,5,548,47,4,18,51663.16,12.65
13586,34,5,548,47,4,19,13107.34,16.53
13587,34,5,548,47,4,20,91168.71,22.34
13588,34,5,548,47,4,21,12860.71,7.43
13589,34,5,548,47,4,22,139944.09,11.22
13590,34,5,548,47,4,23,27799.96,11.36
13591,34,5,548,47,4,24,149128.71,5.02
13592,34,5,548,47,4,25,133913.59,9.03
13593,34,5,548,47,4,26,112321.0,7.61
13594,34,5,548,47,4,27,88094.65,5.18
13595,34,5,548,47,4,28,71728.84,31.45
13596,34,5,548,47,4,29,68456.65,4.74
13597,34,5,548,47,4,30,56043.99,25.98
13598,34,5,548,47,4,31,50700.67,18.88
13599,34,5,548,47,4,32,44283.71,10.0
13600,35,1,560,45,1,1,7314.53,5.61
13601,35,1,560,45,1,2,16514.01,8.39
13602,35,1,560,45,1,3,13522.77,10.2
13603,35,1,560,45,1,4,2236.81,21.32
13604,35,1,560,45,1,5,2787.99,6.27
13605,35,1,560,45,1,6,15842.67,9.36
13606,35,1,560,45,1,7,11648.36,3.09
13607,35,1,560,45,1,8,7937.29,11.96
13608,35,1,560,45,2,1,14561.2,29.76
13609,35,1,560,45,2,2,19528.73,6.15
13610,35,1,560,45,2,3,34272.7,3.62
13611,35,1,560,45,2,4,37092.0,5.11
13612,35,1,560,45,2,5,49471.15,9.83
13613,35,1,560,45,2,6,4177.27,8.41
13614,35,1,560,45,2,7,26123.99,28.94
13615,35,1,560,45,2,8,8540.3,4.44
13616,35,1,560,45,2,9,8622.81,17.06
13617,35,1,560,45,2,10,28481.5,5.61
13618,35,1,560,45,2,11,5654.86,6.4
13619,35,1,560,45,2,12,65311.36,5.23
13620,35,1,560,45,2,13,49088.97,8.99
13621,35,1,560,45,2,14,29531.97,7.27
13622,35,1,560,45,2,15,25650.15,6.04
13623,35,1,560,45,2,16,17085.18,57.02
13624,35,1,560,45,3,1,19796.41,5.18
13625,35,1,560,45,3,2,28167.6,20.6
13626,35,1,560,45,3,3,35475.4,13.01
13627,35,1,560,45,3,4,47422.9,5.43
13628,35,1,560,45,3,5,60764.72,39.5
13629,35,1,560,45,3,6,78673.99,3.83
13630,35,1,560,45,3,7,93635.45,10.78
13631,35,1,560,45,3,8,10156.82,6.62
13632,35,1,560,45,3,9,67520.33,10.82
13633,35,1,560,45,3,10,8926.59,14.85
13634,35,1,560,45,3,11,40049.57,67.94
13635,35,1,560,45,3,12,17901.48,8.55
13636,35,1,560,45,3,13,16050.51,5.29
13637,35,1,560,45,3,14,36529.2,26.85
13638,35,1,560,45,3,15,8531.61,7.73
13639,35,1,560,45,3,16,74986.81,1.37
13640,35,1,560,45,3,17,18042.92,4.19
13641,35,1,560,45,3,18,107960.58,2.96
13642,35,1,560,45,3,19,81424.5,1.98
13643,35,1,560,45,3,20,69445.78,10.86
13644,35,1,560,45,3,21,50659.96,33.94
13645,35,1,560,45,3,22,55204.29,20.02
13646,35,1,560,45,3,23,33113.92,10.22
13647,35,1,560,45,3,24,36862.55,2.53
13648,35,1,560,45,4,1,30218.49,22.4
13649,35,1,560,45,4,2,38660.55,10.7
13650,35,1,560,45,4,3,41727.37,39.6
13651,35,1,560,45,4,4,50763.96,20.39
13652,35,1,560,45,4,5,65459.79,7.15
13653,35,1,560,45,4,6,86006.59,9.66
13654,35,1,560,45,4,7,101762.53,2.47
13655,35,1,560,45,4,8,112664.94,4.58
13656,35,1,560,45,4,9,141685.22,5.7
13657,35,1,560,45,4,10,21385.06,3.57
13658,35,1,560,45,4,11,115555.1,14.47
13659,35,1,560,45,4,12,14598.58,30.13
13660,35,1,560,45,4,13,85528.09,4.25
13661,35,1,560,45,4,14,12814.2,8.97
13662,35,1,560,45,4,15,55161.32,26.9
13663,35,1,560,45,4,16,27775.74,2.57
13664,35,1,560,45,4,17,27795.04,17.34
13665,35,1,560,45,4,18,53817.83,28.66
13666,35,1,560,45,4,19,14412.16,13.74
13667,35,1,560,45,4,20,90355.77,5.88
13668,35,1,560,45,4,21,19187.86,16.33
13669,35,1,560,45,4,22,135687.69,5.75
13670,35,1,560,45,4,23,31591.56,5.61
13671,35,1,560,45,4,24,167659.79,5.66
13672,35,1,560,45,4,25,145417.59,4.34
13673,35,1,560,45,4,26,112363.22,9.88
13674,35,1,560,45,4,27,96873.31,27.43
13675,35,1,560,45,4,28,79103.22,9.15
13676,35,1,560,45,4,29,69885.44,22.82
13677,35,1,560,45,4,30,58702.14,17.0
13678,35,1,560,45,4,31,51935.05,9.27
13679,35,1,560,45,4,32,53799.71,8.95
13680,35,2,560,45,1,1,4644.32,10.1
13681,35,2,560,45,1,2,12470.42,10.15
13682,35,2,560,45,1,3,20873.32,1.53
13683,35,2,560,45,1,4,3564.62,16.69
13684,35,2,560,45,1,5,2863.7,3.53
13685,35,2,560,45,1,6,18977.28,10.84
13686,35,2,560,45,1,7,8973.73,7.66
13687,35,2,560,45,1,8,4779.7,3.49
13688,35,2,560,45,2,1,17693.72,10.62
13689,35,2,560,45,2,2,20591.7,64.15
13690,35,2,560,45,2,3,32325.13,9.66
13691,35,2,560,45,2,4,44062.17,7.93
13692,35,2,560,45,2,5,55122.54,14.66
13693,35,2,560,45,2,6,10060.05,15.3
13694,35,2,560,45,2,7,29190.81,12.38
13695,35,2,560,45,2,8,8561.6,5.25
13696,35,2,560,45,2,9,7183.3,5.87
13697,35,2,560,45,2,10,23906.43,16.67
13698,35,2,560,45,2,11,5377.62,12.64
13699,35,2,560,45,2,12,53834.24,28.41
13700,35,2,560,45,2,13,37129.74,13.59
13701,35,2,560,45,2,14,26552.42,3.78
13702,35,2,560,45,2,15,21306.11,5.12
